"1022","0.400, 0.401, 0.402, 0.403, 0.404, 0.405, 0.410, 0.411, 0.412, 0.413, 0.414, 0.415, 0.416, 0.420, 0.421, 0.423, 0.424, 400.2, 401.1, 402.1, 402.5, 402.7, 406.1, 409.1, 411.1, 411.2, 413.2, 413.4, 414.1, 416.1, 416.2, 416.3"
"1023","0.400, 0.401, 0.402, 0.403, 0.404, 0.405, 0.410, 0.411, 0.412, 0.413, 0.414, 0.415, 0.416, 0.420, 0.421, 0.423, 0.424, 400.2, 401.1, 402.1, 402.5, 402.7, 406.1, 409.1, 411.1, 411.2, 413.2, 413.4, 414.1, 416.1, 416.2, 416.3"
"1024","0.400, 0.401, 0.402, 0.403, 0.404, 0.405, 0.410, 0.411, 0.412, 0.413, 0.414, 0.415, 0.416, 0.420, 0.421, 0.423, 0.424, 400.2, 401.1, 402.1, 402.5, 402.7, 406.1, 409.1, 411.1, 411.2, 413.2, 413.4, 414.1, 416.1, 416.2, 416.3"
"1025","0.400, 0.402, 0.403, 0.404, 0.405, 0.411, 0.412, 0.413, 0.416, 400.2, 402.1, 402.5, 402.7, 406.1, 409.1, 411.1, 411.2, 413.2, 413.4, 416.1, 416.2, 416.3"
"1026","0.400, 0.402, 0.403, 0.404, 0.405, 0.411, 0.412, 0.413, 0.416, 400.2, 402.1, 402.5, 402.7, 406.1, 409.1, 411.1, 411.2, 413.2, 413.4, 416.1, 416.2, 416.3"
"1027","0.400, 0.401, 0.402, 0.403, 0.404, 0.405, 0.406, 0.410, 0.411, 0.412, 0.413, 0.414, 0.416, 0.420, 0.421, 0.423, 0.424, 400.2, 401.1, 402.1, 402.5, 402.7, 409.1, 411.1, 411.2, 413.2, 413.4, 414.1, 416.1, 416.2, 416.3, 423.1"
"1028","0.400, 0.401, 0.402, 0.403, 0.404, 0.405, 0.406, 0.410, 0.411, 0.412, 0.413, 0.414, 0.416, 0.420, 0.421, 0.423, 0.424, 400.2, 401.1, 402.1, 402.5, 402.7, 409.1, 411.1, 411.2, 413.2, 413.4, 414.1, 416.1, 416.2, 416.3, 423.1"
"1029","0.400, 0.401, 0.402, 0.403, 0.404, 0.405, 0.406, 0.410, 0.411, 0.412, 0.413, 0.414, 0.416, 0.420, 0.421, 0.423, 0.424, 400.2, 401.1, 402.1, 402.5, 402.7, 409.1, 411.1, 411.2, 413.2, 413.4, 414.1, 416.1, 416.2, 416.3, 423.1"
"1030","0.400, 0.401, 0.402, 0.403, 0.404, 0.405, 0.406, 0.410, 0.411, 0.412, 0.413, 0.414, 0.416, 0.420, 0.421, 0.423, 0.424, 400.2, 401.1, 402.1, 402.5, 402.7, 409.1, 411.1, 411.2, 413.2, 413.4, 414.1, 416.1, 416.2, 416.3, 423.1"
"1031","0.410, 0.414, 409.1, 414.1"
"1032","0.410, 0.414, 409.1, 414.1"
"1033","0.400, 0.400, 0.401, 0.402, 0.403, 0.403, 0.404, 0.404, 0.405, 0.405, 0.406, 0.410, 0.411, 0.411, 0.412, 0.412, 0.413, 0.414, 0.415, 0.416, 0.420, 0.420, 0.421, 0.421, 0.423, 0.424, 0.424, 400.2, 400.2, 401.1, 401.1, 402.1, 402.5, 402.7, 406.1, 409.1, 411.1, 411.1, 411.2, 411.2, 413.2, 413.2, 413.4, 413.4, 414.1, 416.1, 416.2, 416.3, 423.1"
"1034","0.400, 0.401, 0.402, 0.403, 0.404, 0.405, 0.406, 0.410, 0.411, 0.412, 0.413, 0.414, 0.416, 400.2, 402.1, 402.5, 402.7, 409.1, 411.1, 411.2, 413.2, 413.4, 414.1, 416.1, 416.2"
"1035","0.400, 0.401, 0.402, 0.403, 0.404, 0.405, 0.406, 0.410, 0.411, 0.412, 0.413, 0.414, 0.416, 0.420, 0.421, 0.423, 0.424, 400.2, 401.1, 402.1, 402.5, 402.7, 409.1, 411.1, 411.2, 413.2, 413.4, 414.1, 416.1, 416.2, 416.3, 423.1"
"1036","0.400, 0.401, 0.402, 0.403, 0.404, 0.405, 0.406, 0.410, 0.411, 0.412, 0.413, 0.414, 0.416, 0.420, 0.421, 0.423, 0.424, 400.2, 401.1, 402.1, 402.5, 402.7, 409.1, 411.1, 411.2, 413.2, 413.4, 414.1, 416.1, 416.2, 416.3, 423.1"
"1037","0.400, 0.401, 0.402, 0.403, 0.404, 0.405, 0.406, 0.410, 0.411, 0.412, 0.413, 0.414, 0.416, 0.420, 0.421, 0.423, 0.424, 400.2, 401.1, 402.1, 402.5, 402.7, 409.1, 411.1, 411.2, 413.2, 413.4, 414.1, 416.1, 416.2, 416.3, 423.1"
"1038","0.400, 0.401, 0.402, 0.403, 0.404, 0.405, 0.406, 0.410, 0.411, 0.412, 0.413, 0.414, 0.416, 0.420, 0.421, 0.423, 0.424, 400.2, 401.1, 402.1, 402.5, 402.7, 409.1, 411.1, 411.2, 413.2, 413.4, 414.1, 416.1, 416.2, 416.3, 423.1"
"1040","0.420, 0.421, 0.423, 0.424, 401.1, 409.1, 416.3, 423.1"
"1041","0.400, 0.401, 0.403, 0.420, 0.421, 0.423, 0.424, 0.966, 0.966, 400.2, 401.1, 409.1, 411.2, 413.4"
"1042","0.400, 0.401, 0.403, 0.420, 0.421, 0.423, 0.424, 0.966, 0.966, 400.2, 401.1, 409.1, 411.2, 413.4"
"1043","0.400, 0.401, 0.403, 0.420, 0.421, 0.423, 0.424, 0.966, 0.966, 400.2, 401.1, 409.1, 411.2, 413.4"
"1044","0.330, 0.920, 0.921, 0.934, 0.958, 332.1, 346.1, 348.1, 808.1, 812.1, 812.2, 920.4"
"1045","0.400, 0.401, 0.403, 0.420, 0.421, 0.423, 0.424, 0.966, 0.966, 400.2, 401.1, 409.1, 411.2, 413.2, 413.4"
"1046","0.400, 0.401, 0.403, 0.420, 0.421, 0.423, 0.424, 400.2, 401.1, 409.1, 411.2, 413.2, 413.4"
"1047","0.400, 0.401, 0.403, 400.2, 411.2, 413.2, 413.4"
"1048","0.400, 0.401, 0.403, 400.2, 411.2, 413.2, 413.4"
"1049","0.400, 0.401, 0.403, 400.2, 411.2, 413.2, 413.4"
"1050","0.400, 0.401, 0.403, 400.2, 411.2, 413.2, 413.4"
"1051","0.400, 0.401, 0.403, 400.2, 411.2, 413.2, 413.4"
"1052","0.400, 0.401, 0.403, 400.2, 411.2, 413.2, 413.4"
"1053","0.400, 0.401, 0.403, 400.2, 411.2, 413.2, 413.4"
"1054","0.400, 0.401, 0.403, 400.2, 411.2, 413.2, 413.4"
"1055","0.400, 0.401, 0.403, 400.2, 402.7, 411.2, 413.2, 413.4, 416.2"
"1056","0.400, 0.401, 0.403, 400.2, 402.7, 411.2, 413.2, 413.4, 416.2"
"1057","0.400, 0.401, 0.403, 400.2, 402.7, 411.2, 413.2, 413.4, 416.2"
"1058","0.400, 0.401, 0.403, 400.2, 402.7, 411.2, 413.2, 413.4, 416.2"
"1059","0.400, 0.401, 0.403, 400.2, 402.7, 411.2, 413.2, 413.4, 416.2"
"1060","0.400, 0.401, 0.403, 400.2, 402.7, 411.2, 413.2, 413.4, 416.2"
"1061","0.400, 0.401, 0.403, 400.2, 402.7, 411.2, 413.2, 413.4, 416.2"
